PID    COMM              FD ERR FLAGS    PATH
8808   malicious-prog     4   0 00001101 ./output/1656-ebt_arp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs_idmap.h
8808   malicious-prog     4   0 00001101 ./output/1657-nfs_idmap.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_fs.h
8808   malicious-prog     4   0 00001101 ./output/1658-virtio_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_tables_compat.h
8808   malicious-prog     4   0 00001101 ./output/1659-nf_tables_compat.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_addr.h
8808   malicious-prog     4   0 00001101 ./output/1660-if_addr.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_tunnel_key.h
8808   malicious-prog     4   0 00001101 ./output/1661-tc_tunnel_key.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ttl.h
8808   malicious-prog     4   0 00001101 ./output/1662-ipt_ttl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hyperv.h
8808   malicious-prog     4   0 00001101 ./output/1663-hyperv.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/ipset/ip_set_bitmap.h
8808   malicious-prog     4   0 00001101 ./output/1664-ip_set_bitmap.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_cmp.h
8808   malicious-prog     4   0 00001101 ./output/1665-tc_em_cmp.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_pci.h
8808   malicious-prog     4   0 00001101 ./output/1666-virtio_pci.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_pkttype.h
8808   malicious-prog     4   0 00001101 ./output/1667-xt_pkttype.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter.h
8808   malicious-prog     4   0 00001101 ./output/1668-netfilter.h
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/utime.h
8808   malicious-prog     4   0 00001101 ./output/1669-utime.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/in6.h
8808   malicious-prog     4   0 00001101 ./output/1670-in6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/msdos_fs.h
8808   malicious-prog     4   0 00001101 ./output/1671-msdos_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hdlc/ioctl.h
8808   malicious-prog     4   0 00001101 ./output/1672-ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/signal.h
8808   malicious-prog     4   0 00001101 ./output/1673-signal.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_owner.h
8808   malicious-prog     4   0 00001101 ./output/1674-xt_owner.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kd.h
8808   malicious-prog     4   0 00001101 ./output/1675-kd.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/param.h
8808   malicious-prog     4   0 00001101 ./output/1676-param.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_l2tp.h
8808   malicious-prog     4   0 00001101 ./output/1677-xt_l2tp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ioctl.h
8808   malicious-prog     4   0 00001101 ./output/1678-ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/minix_fs.h
8808   malicious-prog     4   0 00001101 ./output/1679-minix_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_hashlimit.h
8808   malicious-prog     4   0 00001101 ./output/1680-xt_hashlimit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netlink_diag.h
8808   malicious-prog     4   0 00001101 ./output/1681-netlink_diag.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/version.h
8808   malicious-prog     4   0 00001101 ./output/1682-version.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter.h
8808   malicious-prog     4   0 00001101 ./output/1683-netfilter.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/psample.h
8808   malicious-prog     4   0 00001101 ./output/1684-psample.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipc.h
8808   malicious-prog     4   0 00001101 ./output/1685-ipc.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_TCPOPTSTRIP.h
8808   malicious-prog     4   0 00001101 ./output/1686-xt_TCPOPTSTRIP.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fanotify.h
8808   malicious-prog     4   0 00001101 ./output/1687-fanotify.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/wmi.h
8808   malicious-prog     4   0 00001101 ./output/1688-wmi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipv6.h
8808   malicious-prog     4   0 00001101 ./output/1689-ipv6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/devlink.h
8808   malicious-prog     4   0 00001101 ./output/1690-devlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nilfs2_ondisk.h
8808   malicious-prog     4   0 00001101 ./output/1691-nilfs2_ondisk.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_tcpmss.h
8808   malicious-prog     4   0 00001101 ./output/1692-xt_tcpmss.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_RATEEST.h
8808   malicious-prog     4   0 00001101 ./output/1693-xt_RATEEST.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ctinfo.h
8808   malicious-prog     4   0 00001101 ./output/1694-tc_ctinfo.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_defact.h
8808   malicious-prog     4   0 00001101 ./output/1695-tc_defact.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_hl.h
8808   malicious-prog     4   0 00001101 ./output/1696-ip6t_hl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_LOG.h
8808   malicious-prog     4   0 00001101 ./output/1697-ip6t_LOG.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_realm.h
8808   malicious-prog     4   0 00001101 ./output/1698-xt_realm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bcm933xx_hcs.h
8808   malicious-prog     4   0 00001101 ./output/1699-bcm933xx_hcs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_log.h
8808   malicious-prog     4   0 00001101 ./output/1700-nf_log.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/membarrier.h
8808   malicious-prog     4   0 00001101 ./output/1701-membarrier.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_devgroup.h
8808   malicious-prog     4   0 00001101 ./output/1702-xt_devgroup.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_TPROXY.h
8808   malicious-prog     4   0 00001101 ./output/1703-xt_TPROXY.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_alg.h
8808   malicious-prog     4   0 00001101 ./output/1704-if_alg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_balloon.h
8808   malicious-prog     4   0 00001101 ./output/1705-virtio_balloon.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/sonet.h
8808   malicious-prog     4   0 00001101 ./output/1706-sonet.h
1795   gnome-shell       39   0 00000000 /proc/self/stat
8808   malicious-prog     3   0 00000000 /usr/include/linux/udp.h
8808   malicious-prog     4   0 00001101 ./output/1707-udp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsacl.h
8808   malicious-prog     4   0 00001101 ./output/1708-nfsacl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_recent.h
8808   malicious-prog     4   0 00001101 ./output/1709-xt_recent.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_mark_t.h
8808   malicious-prog     4   0 00001101 ./output/1710-ebt_mark_t.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/ch11.h
8808   malicious-prog     4   0 00001101 ./output/1711-ch11.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/net_tstamp.h
8808   malicious-prog     4   0 00001101 ./output/1712-net_tstamp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tcp_metrics.h
8808   malicious-prog     4   0 00001101 ./output/1713-tcp_metrics.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/mount.h
8808   malicious-prog     4   0 00001101 ./output/1714-mount.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/ipset/ip_set_hash.h
8808   malicious-prog     4   0 00001101 ./output/1715-ip_set_hash.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kvm.h
8808   malicious-prog     4   0 00001101 ./output/1716-kvm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nvme_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/1717-nvme_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/rose.h
8808   malicious-prog     4   0 00001101 ./output/1718-rose.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_9p.h
8808   malicious-prog     4   0 00001101 ./output/1719-virtio_9p.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/affs_hardblocks.h
8808   malicious-prog     4   0 00001101 ./output/1720-affs_hardblocks.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_log.h
8808   malicious-prog     4   0 00001101 ./output/1721-nf_log.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_NFQUEUE.h
8808   malicious-prog     4   0 00001101 ./output/1722-xt_NFQUEUE.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_tunnel_key.h
8808   malicious-prog     4   0 00001101 ./output/1723-tc_tunnel_key.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/psci.h
8808   malicious-prog     4   0 00001101 ./output/1724-psci.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dcbnl.h
8808   malicious-prog     4   0 00001101 ./output/1725-dcbnl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ipt.h
8808   malicious-prog     4   0 00001101 ./output/1726-tc_ipt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_cablemodem.h
8808   malicious-prog     4   0 00001101 ./output/1727-if_cablemodem.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_mark_t.h
8808   malicious-prog     4   0 00001101 ./output/1728-ebt_mark_t.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/adb.h
8808   malicious-prog     4   0 00001101 ./output/1729-adb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sonypi.h
8808   malicious-prog     4   0 00001101 ./output/1730-sonypi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/auto_dev-ioctl.h
8808   malicious-prog     4   0 00001101 ./output/1731-auto_dev-ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpfilter.h
8808   malicious-prog     4   0 00001101 ./output/1732-bpfilter.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/random.h
8808   malicious-prog     4   0 00001101 ./output/1733-random.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/serio.h
8808   malicious-prog     4   0 00001101 ./output/1734-serio.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/reiserfs_fs.h
8808   malicious-prog     4   0 00001101 ./output/1735-reiserfs_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/serial.h
8808   malicious-prog     4   0 00001101 ./output/1736-serial.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_pppox.h
8808   malicious-prog     4   0 00001101 ./output/1737-if_pppox.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs.h
8808   malicious-prog     4   0 00001101 ./output/1738-nfs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hsr_netlink.h
8808   malicious-prog     4   0 00001101 ./output/1739-hsr_netlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_mh.h
8808   malicious-prog     4   0 00001101 ./output/1740-ip6t_mh.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/btrfs.h
8808   malicious-prog     4   0 00001101 ./output/1741-btrfs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_crypto.h
8808   malicious-prog     4   0 00001101 ./output/1742-virtio_crypto.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/ndctl.h
8808   malicious-prog     4   0 00001101 ./output/1743-ndctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_state.h
8808   malicious-prog     4   0 00001101 ./output/1744-xt_state.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_ipcomp.h
8808   malicious-prog     4   0 00001101 ./output/1745-xt_ipcomp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fadvise.h
8808   malicious-prog     4   0 00001101 ./output/1746-fadvise.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_cmp.h
8808   malicious-prog     4   0 00001101 ./output/1747-tc_em_cmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_ppp.h
8808   malicious-prog     4   0 00001101 ./output/1748-if_ppp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ethtool.h
8808   malicious-prog     4   0 00001101 ./output/1749-ethtool.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/cdc.h
8808   malicious-prog     4   0 00001101 ./output/1750-cdc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nvram.h
8808   malicious-prog     4   0 00001101 ./output/1751-nvram.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_nbyte.h
8808   malicious-prog     4   0 00001101 ./output/1752-tc_em_nbyte.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/wimax/i2400m.h
8808   malicious-prog     4   0 00001101 ./output/1753-i2400m.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ctinfo.h
8808   malicious-prog     4   0 00001101 ./output/1754-tc_ctinfo.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nexthop.h
8808   malicious-prog     4   0 00001101 ./output/1755-nexthop.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cgroupstats.h
8808   malicious-prog     4   0 00001101 ./output/1756-cgroupstats.h
